TIME,CH1,CH2,CH3,CH4
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.36,1.22,1.08,1.5
-2.85E-01,2.36,1.22,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.46
-2.85E-01,2.36,1.18,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.36,1.18,1.08,1.5
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.32,1.22,1.08,1.46
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.36,1.22,1.08,1.5
-2.85E-01,2.36,1.22,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.32,1.18,1.08,1.54
-2.85E-01,2.36,1.18,1.12,1.5
-2.85E-01,2.32,1.22,1.08,1.5
-2.85E-01,2.36,1.18,1.08,1.5
-2.85E-01,2.32,1.22,1.12,1.5
-2.85E-01,2.36,1.22,1.12,1.5
-2.85E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.46
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.18,1.12,1.5
-2.84E-01,2.32,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.46
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.46
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.12,1.5
-2.84E-01,2.36,1.18,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.54
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.18,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.18,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.54
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.26,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.54
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.54
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.54
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.54
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.18,1.08,1.5
-2.84E-01,2.32,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.32,1.22,1.08,1.54
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.54
-2.84E-01,2.36,1.22,1.12,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.08,1.5
-2.84E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.46
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.18,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.54
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.18,1.08,1.54
-2.83E-01,2.32,1.22,1.08,1.54
-2.83E-01,2.32,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.54
-2.83E-01,2.32,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.32,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.36,1.22,1.12,1.54
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.12,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.22,1.08,1.54
-2.83E-01,2.32,1.26,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.32,1.22,1.08,1.5
-2.83E-01,2.36,1.18,1.08,1.5
-2.83E-01,2.32,1.22,1.12,1.5
-2.83E-01,2.32,1.18,1.08,1.54
-2.83E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.18,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.32,1.18,1.12,1.5
-2.82E-01,2.36,1.18,1.12,1.54
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.32,1.18,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.32,1.26,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.18,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.18,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.18,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.18,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.18,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.18,1.08,1.5
-2.82E-01,2.36,1.18,1.08,1.54
-2.82E-01,2.32,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.36,1.18,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.08,1.54
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.12,1.54
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.12,1.5
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.08,1.5
-2.82E-01,2.36,1.18,1.12,1.54
-2.82E-01,2.32,1.22,1.08,1.5
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.08,1.54
-2.82E-01,2.36,1.22,1.12,1.54
-2.82E-01,2.36,1.22,1.12,1.5
-2.82E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.18,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.32,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.12,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.18,1.08,1.54
-2.81E-01,2.36,1.22,1.12,1.54
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.12,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.12,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.12,1.5
-2.81E-01,2.36,1.22,1.12,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.18,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.32,1.22,1.12,1.5
-2.81E-01,2.36,1.22,1.08,1.5
-2.81E-01,2.32,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.22,1.12,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.32,1.18,1.08,1.54
-2.81E-01,2.36,1.22,1.08,1.54
-2.81E-01,2.36,1.18,1.08,1.5
-2.81E-01,2.36,1.22,1.12,1.5
-2.81E-01,2.36,1.22,1.08,1.5
